cell_id,ambient_temp_c,cycle_index,elapsed_days,discharge_current_a,capacity_ahr,initial_capacity_ahr,soh_pct
B0053,4,47,11.5212,1.9974,1.072171,1.130586,94.8331
B0053,4,48,11.676,1.9974,1.012459,1.130586,89.5517
B0053,4,49,11.8805,1.9976,1.027994,1.130586,90.9258
B0053,4,50,12.035,1.9976,1.030415,1.130586,91.1398
B0053,4,51,12.1897,1.9976,1.055616,1.130586,93.3689
B0053,4,52,12.3439,1.9976,1.001112,1.130586,88.548
B0053,4,53,12.4983,1.9976,1.046684,1.130586,92.5789
B0053,4,54,12.7019,1.9976,1.047182,1.130586,92.6229
B0053,4,55,12.8559,1.9976,1.010274,1.130586,89.3584
B0054,4,1,0.0,1.9982,0.739935,1.09603,67.5105
B0054,4,2,0.2072,1.9984,1.166544,1.09603,106.4336
B0054,4,3,0.3667,1.9982,1.105252,1.09603,100.8414
B0054,4,4,0.526,1.9982,1.09603,1.09603,100.0
B0054,4,5,0.6841,1.9982,1.075445,1.09603,98.1218
B0054,4,6,0.8431,1.9982,1.065549,1.09603,97.219
B0054,4,7,1.0503,1.9982,1.056837,1.09603,96.4241
B0054,4,8,1.2063,1.9982,1.044906,1.09603,95.3356
B0054,4,9,1.3613,1.9982,1.045836,1.09603,95.4204
B0054,4,10,1.5195,1.9982,1.018188,1.09603,92.8978
B0054,4,11,1.6772,1.9982,1.022641,1.09603,93.3041
B0054,4,12,1.8813,1.9982,1.03891,1.09603,94.7884
B0054,4,13,2.039,1.9982,1.017325,1.09603,92.8191
B0054,4,14,2.1961,1.9982,1.033184,1.09603,94.266
B0054,4,15,2.3534,1.9982,1.009523,1.09603,92.1072
B0054,4,16,2.5105,1.9982,0.986248,1.09603,89.9837
B0054,4,17,2.7172,1.9982,1.008005,1.09603,91.9687
B0054,4,18,2.8737,1.9982,1.015339,1.09603,92.6378
B0054,4,19,3.0298,1.9982,1.010679,1.09603,92.2127
B0054,4,20,3.1862,1.9984,1.01041,1.09603,92.1881
B0054,4,21,3.3429,1.9982,0.980143,1.09603,89.4267
B0054,4,22,6.1614,1.9984,1.101664,1.09603,100.514
B0054,4,23,6.3691,1.9982,1.082651,1.09603,98.7793
B0054,4,24,6.527,1.9982,1.057501,1.09603,96.4846
B0054,4,25,6.6845,1.9982,1.038552,1.09603,94.7558
B0054,4,26,6.8413,1.9982,1.007329,1.09603,91.9071
B0054,4,27,6.9983,1.9982,1.01604,1.09603,92.7018
B0054,4,28,7.2048,1.9982,1.015832,1.09603,92.6828
B0054,4,29,7.3615,1.9982,1.001538,1.09603,91.3787
B0054,4,30,7.5179,1.9982,0.981249,1.09603,89.5275
B0054,4,31,7.6739,1.998,0.998742,1.09603,91.1235
B0054,4,32,7.8301,1.998,0.958401,1.09603,87.443
B0054,4,33,8.036,1.9982,0.980085,1.09603,89.4213
B0054,4,34,8.1917,1.9982,0.972037,1.09603,88.6871
B0054,4,35,8.3477,1.9982,0.96932,1.09603,88.4392
B0054,4,36,8.5034,1.9982,0.947979,1.09603,86.492
B0054,4,37,8.6593,1.9982,0.963852,1.09603,87.9403
B0054,4,38,8.8643,1.9982,0.968234,1.09603,88.3401
B0054,4,39,9.02,1.9982,0.940702,1.09603,85.8281
B0054,4,40,9.1758,1.9982,0.961844,1.09603,87.7571
B0054,4,41,9.3312,1.9982,0.933234,1.09603,85.1467
B0054,4,42,9.4867,1.9982,0.931345,1.09603,84.9744
B0054,4,43,10.997,1.9982,0.997643,1.09603,91.0233
B0054,4,44,11.2032,1.9984,0.983332,1.09603,89.7176
B0054,4,45,11.3595,1.9982,0.990437,1.09603,90.3658
B0054,4,46,11.5156,1.9982,0.949987,1.09603,86.6753
B0054,4,47,11.6715,1.9982,0.952603,1.09603,86.9139
B0054,4,48,14.1301,1.9982,0.885018,1.09603,80.7475
B0054,4,49,14.3339,1.9982,0.99374,1.09603,90.6672
B0054,4,50,14.4905,1.9982,0.995507,1.09603,90.8285
B0054,4,51,14.6465,1.9982,0.975408,1.09603,88.9946
B0054,4,52,14.8022,1.9982,0.965961,1.09603,88.1327
B0054,4,53,14.9577,1.9982,0.95737,1.09603,87.3489
B0054,4,54,15.163,1.9982,0.929476,1.09603,84.8038
B0054,4,55,15.3187,1.9982,0.932355,1.09603,85.0666
B0054,4,56,15.4743,1.998,0.954568,1.09603,87.0933
B0054,4,57,15.6297,1.998,0.933024,1.09603,85.1276
B0054,4,58,15.7848,1.9982,0.923294,1.09603,84.2398
B0054,4,59,15.9898,1.998,0.92578,1.09603,84.4666
B0054,4,60,16.1446,1.9982,0.916277,1.09603,83.5996
B0054,4,61,16.2998,1.998,0.938701,1.09603,85.6456
B0054,4,62,16.4547,1.9982,0.915899,1.09603,83.5651
B0054,4,63,16.6095,1.9982,0.920261,1.09603,83.9631
B0054,4,64,16.8142,1.998,0.911125,1.09603,83.1296
B0054,4,65,16.9688,1.9982,0.898051,1.09603,81.9367
B0054,4,66,17.1236,1.9982,0.927886,1.09603,84.6588
B0054,4,67,17.2784,1.9982,0.911842,1.09603,83.1949
B0054,4,68,17.4326,1.9982,0.893649,1.09603,81.5351
B0054,4,69,18.1741,1.9982,0.910086,1.09603,83.0348
B0054,4,70,18.379,1.9982,0.91149,1.09603,83.1629
B0054,4,71,18.5343,1.9982,0.933717,1.09603,85.1908
B0054,4,72,18.6892,1.9982,0.898152,1.09603,81.9459
B0054,4,73,18.8439,1.9982,0.913937,1.09603,83.3861
B0054,4,74,18.9982,1.9982,0.876485,1.09603,79.969
B0054,4,75,19.2026,1.9984,0.885492,1.09603,80.7908
B0054,4,76,19.3571,1.9982,0.881907,1.09603,80.4638
B0054,4,77,19.5116,1.9982,0.904581,1.09603,82.5325
B0054,4,78,19.6658,1.9982,0.873461,1.09603,79.6931
B0054,4,79,19.82,1.9982,0.903131,1.09603,82.4002
B0054,4,80,20.0239,1.9982,0.871222,1.09603,79.4888
B0054,4,81,20.1782,1.9984,0.89365,1.09603,81.5352
B0054,4,82,20.332,1.9982,0.883506,1.09603,80.6097
B0054,4,83,20.4859,1.9982,0.87794,1.09603,80.1018
B0054,4,84,20.6398,1.9982,0.859939,1.09603,78.4594
B0054,4,85,20.8436,1.998,0.869736,1.09603,79.3533
B0054,4,86,20.9976,1.9982,0.863827,1.09603,78.8142
B0054,4,87,21.1516,1.9984,0.886569,1.09603,80.8891
B0054,4,88,21.3055,1.9982,0.869008,1.09603,79.2869
B0054,4,89,21.4591,1.9982,0.847445,1.09603,77.3195
B0054,4,90,24.9799,1.9982,0.879973,1.09603,80.2873
B0054,4,91,25.1855,1.9984,0.911044,1.09603,83.1222
B0054,4,92,25.341,1.9982,0.912172,1.09603,83.2251
B0054,4,93,25.4965,1.9982,0.887204,1.09603,80.9471
B0054,4,94,25.6513,1.9982,0.896124,1.09603,81.7609
B0054,4,95,25.8061,1.9982,0.885133,1.09603,80.7581
B0054,4,96,26.0106,1.9982,0.879339,1.09603,80.2294
B0054,4,97,26.1651,1.9984,0.846122,1.09603,77.1988
B0054,4,98,26.3198,1.9984,0.870593,1.09603,79.4315
B0054,4,99,26.474,1.9984,0.844052,1.09603,77.0099
B0054,4,100,26.6284,1.9982,0.853624,1.09603,77.8833
B0054,4,101,26.832,1.9982,0.852452,1.09603,77.7763
B0054,4,102,26.986,1.9984,0.837392,1.09603,76.4023
B0055,4,1,0.0,1.999,0.799,1.257259,63.5509
B0055,4,2,0.2072,1.999,1.319892,1.257259,104.9817
B0055,4,3,0.3667,1.999,1.276983,1.257259,101.5688
B0055,4,4,0.526,1.999,1.257259,1.257259,100.0
B0055,4,5,0.6841,1.999,1.206764,1.257259,95.9837
B0055,4,6,0.8431,1.999,1.207732,1.257259,96.0607
B0055,4,7,1.0503,1.999,1.200961,1.257259,95.5222
B0055,4,8,1.2063,1.999,1.189059,1.257259,94.5755
B0055,4,9,1.3613,1.999,1.169709,1.257259,93.0364
B0055,4,10,1.5195,1.999,1.148365,1.257259,91.3387
B0055,4,11,1.6772,1.999,1.152773,1.257259,91.6893
B0055,4,12,1.8813,1.999,1.131837,1.257259,90.0242
B0055,4,13,2.039,1.999,1.132653,1.257259,90.089
B0055,4,14,2.1961,1.999,1.116057,1.257259,88.769
B0055,4,15,2.3534,1.999,1.098464,1.257259,87.3698
B0055,4,16,2.5105,1.999,1.092569,1.257259,86.9009
B0055,4,17,2.7172,1.999,1.109168,1.257259,88.2211
B0055,4,18,2.8737,1.999,1.107504,1.257259,88.0887
B0055,4,19,3.0298,1.999,1.106752,1.257259,88.0289
B0055,4,20,3.1862,1.9992,1.072669,1.257259,85.3181
B0055,4,21,3.3429,1.999,1.077684,1.257259,85.717
B0055,4,22,6.1614,1.999,1.198171,1.257259,95.3003
B0055,4,23,6.3691,1.999,1.162538,1.257259,92.4661
B0055,4,24,6.527,1.999,1.155683,1.257259,91.9208
B0055,4,25,6.6845,1.999,1.137444,1.257259,90.4701
B0055,4,26,6.8413,1.999,1.112638,1.257259,88.4971
B0055,4,27,6.9983,1.999,1.098656,1.257259,87.385
B0055,4,28,7.2048,1.9992,1.09853,1.257259,87.375
B0055,4,29,7.3615,1.999,1.102937,1.257259,87.7255
B0055,4,30,7.5179,1.999,1.094964,1.257259,87.0914
B0055,4,31,7.6739,1.999,1.089068,1.257259,86.6224
B0055,4,32,7.8301,1.999,1.073323,1.257259,85.3701
B0055,4,33,8.036,1.999,1.095374,1.257259,87.124
B0055,4,34,8.1917,1.999,1.063952,1.257259,84.6247
B0055,4,35,8.3477,1.999,1.085798,1.257259,86.3623
B0055,4,36,8.5034,1.999,1.058875,1.257259,84.2209
B0055,4,37,8.6593,1.999,1.081326,1.257259,86.0066
B0055,4,38,8.8643,1.999,1.061602,1.257259,84.4378
B0055,4,39,9.02,1.999,1.059392,1.257259,84.262
B0055,4,40,9.1758,1.999,1.074251,1.257259,85.4439
B0055,4,41,9.3312,1.999,1.040561,1.257259,82.7643
B0055,4,42,9.4867,1.999,1.057566,1.257259,84.1168
B0055,4,43,10.997,1.999,1.098353,1.257259,87.3609
B0055,4,44,11.2032,1.9991,1.109759,1.257259,88.2681
B0055,4,45,11.3595,1.999,1.079332,1.257259,85.848
B0055,4,46,11.5156,1.999,1.071616,1.257259,85.2343
B0055,4,47,11.6715,1.999,1.074646,1.257259,85.4753
B0055,4,48,14.1301,1.999,1.086437,1.257259,86.4131
B0055,4,49,14.3339,1.999,1.134014,1.257259,90.1973
B0055,4,50,14.4905,1.999,1.117696,1.257259,88.8995
B0055,4,51,14.6465,1.999,1.104647,1.257259,87.8615
B0055,4,52,14.8022,1.999,1.0897,1.257259,86.6727
B0055,4,53,14.9577,1.999,1.075534,1.257259,85.5459
B0055,4,54,15.163,1.999,1.060987,1.257259,84.3889
B0055,4,55,15.3187,1.999,1.051822,1.257259,83.6599
B0055,4,56,15.4743,1.999,1.055386,1.257259,83.9434
B0055,4,57,15.6297,1.999,1.05331,1.257259,83.7783
B0055,4,58,15.7848,1.999,1.031537,1.257259,82.0465
B0055,4,59,15.9898,1.999,1.05334,1.257259,83.7807
B0055,4,60,16.1446,1.999,1.031788,1.257259,82.0664
B0055,4,61,16.2998,1.999,1.035421,1.257259,82.3554
B0055,4,62,16.4547,1.999,1.032225,1.257259,82.1012
B0055,4,63,16.6095,1.999,1.011543,1.257259,80.4562
B0055,4,64,16.8142,1.999,1.041376,1.257259,82.8291
B0055,4,65,16.9688,1.999,1.021742,1.257259,81.2674
B0055,4,66,17.1236,1.999,1.013314,1.257259,80.597
B0055,4,67,17.2784,1.999,1.029994,1.257259,81.9238
B0055,4,68,17.4326,1.999,1.018935,1.257259,81.0442
B0055,4,69,18.1741,1.9992,1.029088,1.257259,81.8517
B0055,4,70,18.379,1.999,1.056763,1.257259,84.0529
B0055,4,71,18.5343,1.999,1.029167,1.257259,81.858
B0055,4,72,18.6892,1.999,1.03213,1.257259,82.0936
B0055,4,73,18.8439,1.999,1.040923,1.257259,82.793
B0055,4,74,18.9982,1.999,1.011161,1.257259,80.4258
B0055,4,75,19.2026,1.999,1.033788,1.257259,82.2255
B0055,4,76,19.3571,1.999,1.003994,1.257259,79.8558
B0055,4,77,19.5116,1.999,1.03342,1.257259,82.1962
B0055,4,78,19.6658,1.999,1.009894,1.257259,80.325
B0055,4,79,19.82,1.999,1.012626,1.257259,80.5424
B0055,4,80,20.0239,1.9991,0.994874,1.257259,79.1304
B0055,4,81,20.1782,1.9992,1.02408,1.257259,81.4534
B0055,4,82,20.332,1.999,1.020889,1.257259,81.1996
B0055,4,83,20.4859,1.999,1.016101,1.257259,80.8187
B0055,4,84,20.6398,1.999,0.998788,1.257259,79.4417
B0055,4,85,20.8436,1.999,1.015887,1.257259,80.8017
B0055,4,86,20.9976,1.999,0.996344,1.257259,79.2473
B0055,4,87,21.1516,1.9992,1.005378,1.257259,79.9658
B0055,4,88,21.3055,1.999,1.009132,1.257259,80.2645
B0055,4,89,21.4591,1.999,0.998458,1.257259,79.4155
B0055,4,90,24.9799,1.999,1.089239,1.257259,86.636
B0055,4,91,25.1855,1.999,1.079394,1.257259,85.8529
B0055,4,92,25.341,1.999,1.032614,1.257259,82.1322
B0055,4,93,25.4965,1.999,1.049857,1.257259,83.5037
B0055,4,94,25.6513,1.999,1.04539,1.257259,83.1484
B0055,4,95,25.8061,1.999,1.000161,1.257259,79.5509
B0055,4,96,26.0106,1.999,1.008409,1.257259,80.207
B0055,4,97,26.1651,1.999,1.003655,1.257259,79.8288
B0055,4,98,26.3198,1.999,1.028527,1.257259,81.8071
B0055,4,99,26.474,1.999,0.981684,1.257259,78.0813
B0055,4,100,26.6284,1.999,1.012712,1.257259,80.5492
B0055,4,101,26.832,1.9992,1.020138,1.257259,81.1398
B0055,4,102,26.986,1.9992,0.990759,1.257259,78.8031
B0056,4,1,0.0,1.9982,0.785278,1.297365,60.5287
B0056,4,2,0.2072,1.9982,1.344356,1.297365,103.622
B0056,4,3,0.3667,1.9982,1.317503,1.297365,101.5522
B0056,4,4,0.526,1.9982,1.297365,1.297365,100.0
B0056,4,5,0.6841,1.9982,1.26396,1.297365,97.4252
B0056,4,6,0.8431,1.9982,1.25895,1.297365,97.0389
B0056,4,7,1.0503,1.9982,1.28062,1.297365,98.7093
B0056,4,8,1.2063,1.9982,1.257279,1.297365,96.9101
B0056,4,9,1.3613,1.9982,1.222626,1.297365,94.2391
B0056,4,10,1.5195,1.9982,1.229277,1.297365,94.7518
B0056,4,11,1.6772,1.9982,1.227578,1.297365,94.6208
B0056,4,12,1.8813,1.9982,1.213387,1.297365,93.527
B0056,4,13,2.039,1.9982,1.230224,1.297365,94.8248
B0056,4,14,2.1961,1.9982,1.192753,1.297365,91.9365
B0056,4,15,2.3534,1.9982,1.186711,1.297365,91.4708
B0056,4,16,2.5105,1.9982,1.191488,1.297365,91.839
B0056,4,17,2.7172,1.9982,1.214179,1.297365,93.588
B0056,4,18,2.8737,1.9982,1.209439,1.297365,93.2227
B0056,4,19,3.0298,1.9982,1.207072,1.297365,93.0403
B0056,4,20,3.1862,1.9982,1.162961,1.297365,89.6402
B0056,4,21,3.3429,1.9982,1.17888,1.297365,90.8672
B0056,4,22,6.1614,1.9982,1.29451,1.297365,99.7799
B0056,4,23,6.3691,1.9982,1.260257,1.297365,97.1397
B0056,4,24,6.527,1.9982,1.240872,1.297365,95.6455
B0056,4,25,6.6845,1.9982,1.252197,1.297365,96.5185
B0056,4,26,6.8413,1.9982,1.227903,1.297365,94.6458
B0056,4,27,6.9983,1.9982,1.191717,1.297365,91.8567
B0056,4,28,7.2048,1.9982,1.185857,1.297365,91.405
B0056,4,29,7.3615,1.9982,1.184094,1.297365,91.2691
B0056,4,30,7.5179,1.9982,1.205983,1.297365,92.9563
B0056,4,31,7.6739,1.9982,1.165428,1.297365,89.8304
B0056,4,32,7.8301,1.9982,1.179006,1.297365,90.8769
B0056,4,33,8.036,1.9982,1.201311,1.297365,92.5962
B0056,4,34,8.1917,1.9982,1.165598,1.297365,89.8434
B0056,4,35,8.3477,1.9982,1.180303,1.297365,90.9769
B0056,4,36,8.5034,1.9982,1.165813,1.297365,89.8601
B0056,4,37,8.6593,1.9982,1.176396,1.297365,90.6758
B0056,4,38,8.8643,1.9982,1.145833,1.297365,88.32
B0056,4,39,9.02,1.9982,1.167558,1.297365,89.9945
B0056,4,40,9.1758,1.9982,1.145637,1.297365,88.3049
B0056,4,41,9.3312,1.9982,1.144367,1.297365,88.207
B0056,4,42,9.4867,1.9982,1.160518,1.297365,89.4519
B0056,4,43,10.997,1.9982,1.227201,1.297365,94.5918
B0056,4,44,11.2032,1.9982,1.24548,1.297365,96.0007
B0056,4,45,11.3595,1.9982,1.172229,1.297365,90.3546
B0056,4,46,11.5156,1.9982,1.195351,1.297365,92.1368
B0056,4,47,11.6715,1.9982,1.191951,1.297365,91.8748
B0056,4,48,14.1301,1.9982,1.229622,1.297365,94.7784
B0056,4,49,14.3339,1.9982,1.277452,1.297365,98.4651
B0056,4,50,14.4905,1.9982,1.243388,1.297365,95.8395
B0056,4,51,14.6465,1.9982,1.230803,1.297365,94.8694
B0056,4,52,14.8022,1.9982,1.216236,1.297365,93.7466
B0056,4,53,14.9577,1.9982,1.208834,1.297365,93.176
B0056,4,54,15.163,1.9982,1.194618,1.297365,92.0803
B0056,4,55,15.3187,1.9982,1.173425,1.297365,90.4467
B0056,4,56,15.4743,1.9982,1.14046,1.297365,87.9058
B0056,4,57,15.6297,1.9982,1.182172,1.297365,91.1209
B0056,4,58,15.7848,1.9982,1.148066,1.297365,88.4921
B0056,4,59,15.9898,1.9982,1.182538,1.297365,91.1492
B0056,4,60,16.1446,1.9982,1.155209,1.297365,89.0427
B0056,4,61,16.2998,1.9982,1.121682,1.297365,86.4584
B0056,4,62,16.4547,1.9982,1.162666,1.297365,89.6175
B0056,4,63,16.6095,1.9982,1.124696,1.297365,86.6907
B0056,4,64,16.8142,1.9982,1.166418,1.297365,89.9066
B0056,4,65,16.9688,1.9982,1.134675,1.297365,87.4599
B0056,4,66,17.1236,1.9982,1.101223,1.297365,84.8815
B0056,4,67,17.2784,1.9982,1.156073,1.297365,89.1093
B0056,4,68,17.4326,1.9982,1.138561,1.297365,87.7595
B0056,4,69,18.1741,1.9982,1.175727,1.297365,90.6242
B0056,4,70,18.379,1.9982,1.196939,1.297365,92.2592
B0056,4,71,18.5343,1.9982,1.126746,1.297365,86.8488
B0056,4,72,18.6892,1.9982,1.160103,1.297365,89.4199
B0056,4,73,18.8439,1.9982,1.136146,1.297365,87.5733
B0056,4,74,18.9982,1.9982,1.139725,1.297365,87.8492
B0056,4,75,19.2026,1.9982,1.156001,1.297365,89.1037
B0056,4,76,19.3571,1.9982,1.126819,1.297365,86.8544
B0056,4,77,19.5116,1.9982,1.116688,1.297365,86.0735
B0056,4,78,19.6658,1.9982,1.133061,1.297365,87.3356
B0056,4,79,19.82,1.9982,1.089384,1.297365,83.9689
B0056,4,80,20.0239,1.9982,1.112084,1.297365,85.7186
B0056,4,81,20.1782,1.9982,1.127995,1.297365,86.945
B0056,4,82,20.332,1.9982,1.138677,1.297365,87.7684
B0056,4,83,20.4859,1.9982,1.127114,1.297365,86.8771
B0056,4,84,20.6398,1.9982,1.110151,1.297365,85.5696
B0056,4,85,20.8436,1.9982,1.134463,1.297365,87.4436
B0056,4,86,20.9976,1.9982,1.108459,1.297365,85.4392
B0056,4,87,21.1516,1.9982,1.076822,1.297365,83.0007
B0056,4,88,21.3055,1.9982,1.128398,1.297365,86.9761
B0056,4,89,21.4591,1.9982,1.106635,1.297365,85.2986
B0056,4,90,24.9799,1.9982,1.271609,1.297365,98.0147
B0056,4,91,25.1855,1.9982,1.241577,1.297365,95.6998
B0056,4,92,25.341,1.9982,1.174653,1.297365,90.5414
B0056,4,93,25.4965,1.9982,1.198939,1.297365,92.4134
B0056,4,94,25.6513,1.9982,1.14614,1.297365,88.3436
B0056,4,95,25.8061,1.9982,1.129224,1.297365,87.0398
B0056,4,96,26.0106,1.9982,1.110343,1.297365,85.5845
B0056,4,97,26.1651,1.9982,1.153909,1.297365,88.9425
B0056,4,98,26.3198,1.9982,1.130219,1.297365,87.1165
B0056,4,99,26.474,1.9982,1.125872,1.297365,86.7814
B0056,4,100,26.6284,1.9982,1.143011,1.297365,88.1025
B0056,4,101,26.832,1.9982,1.137273,1.297365,87.6602
B0056,4,102,26.986,1.9982,1.129059,1.297365,87.0271
